rejected_pathway	killed_by	min_ratio
VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_DN	CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_3	2.325779375331519
NABA_CORE_MATRISOME	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	0.6919051646770806
WP_CYTOKINECYTOKINE_RECEPTOR_INTERACTION	REACTOME_GPCR_LIGAND_BINDING	0.5152719900168238
MARSON_BOUND_BY_E2F4_UNSTIMULATED	REACTOME_M_PHASE	1.1155144407236466
ENK_UV_RESPONSE_KERATINOCYTE_UP	LOPEZ_MBD_TARGETS	2.9152400005897388
MUELLER_PLURINET	GRADE_COLON_AND_RECTAL_CANCER_UP	1.2957302730712292
ZHONG_SECRETOME_OF_LUNG_CANCER_AND_FIBROBLAST	JIANG_MELANOMA_TRM3_CD8	1.3267902502817248
BOWIE_RESPONSE_TO_TAMOXIFEN	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	0.09041672603206284
OSMAN_BLADDER_CANCER_DN	REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	0.49769761675824165
BENPORATH_EED_TARGETS	MIKKELSEN_MCV6_HCP_WITH_H3K27ME3	0.6708384949892839
MODY_HIPPOCAMPUS_PRENATAL	REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	0.3355986319624575
MCLACHLAN_DENTAL_CARIES_UP	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	0.05101695481463027
SMID_BREAST_CANCER_BASAL_DN	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	0.3589249554408299
PULVER_FOREY_PERTURB_ATTRITION_G2_M	PULVER_FOREY_PERTURB_ACCUMULATION_LG1	0.3037286463641547
MEBARKI_HCC_PROGENITOR_FZD8CRD_DN	HOUNKPE_HOUSEKEEPING_GENES	1.1342190792989375
ONKEN_UVEAL_MELANOMA_DN	REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	1.9406836528695712
JAATINEN_HEMATOPOIETIC_STEM_CELL_DN	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	0.2589360705421629
PULVER_FOREY_PERTURB_ATTRITION_G1_S	PULVER_FOREY_PERTURB_ACCUMULATION_LG1	0.21717327439461562
SCHUHMACHER_MYC_TARGETS_UP	KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_DN	0.49994112763604337
BOWIE_RESPONSE_TO_EXTRACELLULAR_MATRIX	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	0.1381753711656945
MEBARKI_HCC_PROGENITOR_FZD8CRD_UP	REACTOME_M_PHASE	1.0568172277090708
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA	REACTOME_M_PHASE	0.4070291777481302
LIU_PROSTATE_CANCER_DN	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	0.26017833985538485
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	REACTOME_GPCR_LIGAND_BINDING	0.11232701749849958
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	REACTOME_GPCR_LIGAND_BINDING	0.028566172202812774
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	REACTOME_M_PHASE	0.5366525345969351
BLUM_RESPONSE_TO_SALIRASIB_DN	ZHANG_BREAST_CANCER_PROGENITORS_UP	0.7861215929489025
MOREAUX_MULTIPLE_MYELOMA_BY_TACI_DN	ZHANG_BREAST_CANCER_PROGENITORS_UP	3.7365592693863903
BLANCO_MELO_BETA_INTERFERON_TREATED_BRONCHIAL_EPITHELIAL_CELLS_UP	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	0.5517511979044278
ZHONG_SECRETOME_OF_LUNG_CANCER_AND_MACROPHAGE	JIANG_MELANOMA_TRM3_CD8	1.3145223036762987
REACTOME_DENGUE_VIRUS_HOST_INTERACTIONS	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	0.038703902498797446
FEVR_CTNNB1_TARGETS_UP	CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_3	2.5929424501188585
VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	0.30728639951603687
JIANG_MELANOMA_TRM9_CD8	JIANG_MELANOMA_TRM3_CD8	1.07241558209748
COLLER_MYC_TARGETS_UP	KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_DN	1.511708940227706
FARMER_BREAST_CANCER_CLUSTER_1	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	0.27115385044670887
CHEN_METABOLIC_SYNDROM_NETWORK	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	0.13227254868797256
ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	0.17372618929300856
BURTON_ADIPOGENESIS_5	STARK_PREFRONTAL_CORTEX_22Q11_DELETION_DN	3.0752564398014393
LIM_MAMMARY_STEM_CELL_UP	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	0.2462388928515119
KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_III	STARK_PREFRONTAL_CORTEX_22Q11_DELETION_DN	1.6666715607994964
SWEET_LUNG_CANCER_KRAS_DN	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	0.138722757638647
BOQUEST_STEM_CELL_UP	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	0.15151049882052553
NABA_SECRETED_FACTORS	REACTOME_GPCR_LIGAND_BINDING	1.214296526070957
FLORIO_NEOCORTEX_BASAL_RADIAL_GLIA_DN	REACTOME_M_PHASE	0.7136383399484956
ONDER_CDH1_TARGETS_2_UP	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	0.13249952556907948
CARRILLOREIXACH_MRS3_VS_LOWER_RISK_HEPATOBLASTOMA_DN	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	0.17915624035225944
WAMUNYOKOLI_OVARIAN_CANCER_LMP_UP	CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_3	4.916027928475919
BENNETT_SYSTEMIC_LUPUS_ERYTHEMATOSUS	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	0.20179109195808692
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_DN	0.8790039367563949
MILI_PSEUDOPODIA_HAPTOTAXIS_UP	ZHANG_BREAST_CANCER_PROGENITORS_UP	3.2950495224499883
KAAB_FAILED_HEART_ATRIUM_DN	LOPEZ_MBD_TARGETS	2.5814574996374247
DAIRKEE_CANCER_PRONE_RESPONSE_BPA_E2	REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	1.180746481746867
NIKOLSKY_BREAST_CANCER_8Q23_Q24_AMPLICON	REACTOME_GPCR_LIGAND_BINDING	1.3981876345990738
BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_DEL_NS1_INFECTION_DN	REACTOME_M_PHASE	2.1638881543777013
REACTOME_SARS_COV_1_INFECTION	REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	0.40446255025838274
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	REACTOME_M_PHASE	0.18800202110271522
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV	JIANG_MELANOMA_TRM3_CD8	1.1713393775830776
CHICAS_RB1_TARGETS_LOW_SERUM	JIANG_MELANOMA_TRM3_CD8	1.7595848621509522
DURAND_STROMA_S_UP	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	0.37797708690702136
ANASTASSIOU_MULTICANCER_INVASIVENESS_SIGNATURE	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	0.21526894112261272
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	REACTOME_M_PHASE	0.10914039938632769
FOROUTAN_INTEGRATED_TGFB_EMT_UP	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	0.13735124638498533
GOLDRATH_HOMEOSTATIC_PROLIFERATION	KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_DN	4.020377951909673
KIM_ALL_DISORDERS_DURATION_CORR_DN	STARK_PREFRONTAL_CORTEX_22Q11_DELETION_DN	2.986546243832859
REACTOME_MRNA_SPLICING_MINOR_PATHWAY	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	0.0374749328237717
SANSOM_APC_TARGETS_DN	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	0.1969321171123621
FOROUTAN_TGFB_EMT_UP	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	0.11227012348871446
REACTOME_SPOP_MEDIATED_PROTEASOMAL_DEGRADATION_OF_PD_L1_CD274	REACTOME_M_PHASE	0.34119554436326366
PULVER_FOREY_PERTURB_ATTRITION_S	PULVER_FOREY_PERTURB_ACCUMULATION_LG1	0.20304966268815744
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_ELECTRON_TRANSFER_IN_COMPLEX_III	STARK_PREFRONTAL_CORTEX_22Q11_DELETION_DN	1.700520975870483
REACTOME_METABOLISM_OF_POLYAMINES	REACTOME_M_PHASE	0.4469311693569571
DER_IFN_BETA_RESPONSE_UP	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	0.4886652952853218
CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_DN	JIANG_MELANOMA_TRM3_CD8	2.4256112713598044
REACTOME_UBIQUITIN_DEPENDENT_DEGRADATION_OF_CYCLIN_D	REACTOME_M_PHASE	0.30328295012635864
WHITEFORD_PEDIATRIC_CANCER_MARKERS	REACTOME_M_PHASE	0.43278890265906467
PULVER_FOREY_PERTURB_ACCUMULATION_S	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	4.171439907309349
KEGG_MEDICUS_ENV_FACTOR_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV	JIANG_MELANOMA_TRM3_CD8	0.9002425462845668
FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_OK_VS_DONOR_UP	JIANG_MELANOMA_TRM3_CD8	3.3177747269449416
VART_KSHV_INFECTION_ANGIOGENIC_MARKERS_UP	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	0.3204390444658496
BENPORATH_CYCLING_GENES	REACTOME_M_PHASE	1.536162366715121
KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_IV	JIANG_MELANOMA_TRM3_CD8	1.0116512448238262
WP_MITOCHONDRIAL_COMPLEX_III_ASSEMBLY	STARK_PREFRONTAL_CORTEX_22Q11_DELETION_DN	1.581614615201763
PEREZ_TP63_TARGETS	HOUNKPE_HOUSEKEEPING_GENES	0.6559691334025679
PULVER_FOREY_CELLCYCLE_PEAKING_G2	PULVER_FOREY_PERTURB_ACCUMULATION_LG1	4.376494843903929
KRASNOSELSKAYA_ILF3_TARGETS_UP	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	0.2282699780872921
SABATES_COLORECTAL_ADENOMA_UP	HOUNKPE_HOUSEKEEPING_GENES	2.416815498526021
DODD_NASOPHARYNGEAL_CARCINOMA_DN	CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_3	0.48954283649958735
HONMA_DOCETAXEL_RESISTANCE	JIANG_MELANOMA_TRM3_CD8	1.1141527875271706
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	0.3945762989405784
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	REACTOME_GPCR_LIGAND_BINDING	0.013538299906822789
REACTOME_SYNTHESIS_OF_DNA	REACTOME_M_PHASE	0.33925345954707115
REACTOME_FBXL7_DOWN_REGULATES_AURKA_DURING_MITOTIC_ENTRY_AND_IN_EARLY_MITOSIS	REACTOME_M_PHASE	0.3251019172929877
WEST_ADRENOCORTICAL_TUMOR_UP	REACTOME_M_PHASE	1.3463413192859566
MEISSNER_NPC_HCP_WITH_H3K4ME2_AND_H3K27ME3	MIKKELSEN_MCV6_HCP_WITH_H3K27ME3	0.4481314995072806
DAZARD_RESPONSE_TO_UV_NHEK_UP	JIANG_MELANOMA_TRM1_CD8	1.898571249877435
SWEET_LUNG_CANCER_KRAS_UP	JIANG_MELANOMA_TRM3_CD8	2.2744211663555283
DAZARD_UV_RESPONSE_CLUSTER_G1	REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	1.0798757212288683
GRANDVAUX_IFN_RESPONSE_NOT_VIA_IRF3	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	0.09052523994043409
REACTOME_S_PHASE	REACTOME_M_PHASE	0.33049888910160063
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	REACTOME_M_PHASE	0.3210269710292425
MEISSNER_NPC_HCP_WITH_H3K4ME2	MIKKELSEN_MCV6_HCP_WITH_H3K27ME3	0.4073688583433053
BENPORATH_NANOG_TARGETS	HOUNKPE_HOUSEKEEPING_GENES	4.068672238464219
REACTOME_DEGRADATION_OF_AXIN	REACTOME_M_PHASE	0.3388905973843477
WELCSH_BRCA1_TARGETS_DN	KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_DN	1.5403869674417903
PAL_PRMT5_TARGETS_UP	GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_DN	2.0415801816646106
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC	REACTOME_M_PHASE	0.3415230377033484
NGO_MALIGNANT_GLIOMA_1P_LOH	JIANG_MELANOMA_TRM3_CD8	0.4741509258851686
FOROUTAN_PRODRANK_TGFB_EMT_UP	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	0.1329235108808877
WP_MITOCHONDRIAL_COMPLEX_IV_ASSEMBLY	JIANG_MELANOMA_TRM3_CD8	1.6679901616569428
WAMUNYOKOLI_OVARIAN_CANCER_GRADES_1_2_UP	CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_3	2.0415440122069177
REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING	REACTOME_M_PHASE	0.37148240571494995
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_VCP_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	REACTOME_M_PHASE	0.31430211225953725
NABA_ECM_GLYCOPROTEINS	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	0.8554191913164275
WINNEPENNINCKX_MELANOMA_METASTASIS_UP	ZHANG_BREAST_CANCER_PROGENITORS_UP	0.7251182862338369
KEGG_MEDICUS_REFERENCE_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	REACTOME_M_PHASE	0.29353585553779815
PUJANA_BRCA_CENTERED_NETWORK	ZHANG_BREAST_CANCER_PROGENITORS_UP	0.8952170112918155
REACTOME_GSK3B_MEDIATED_PROTEASOMAL_DEGRADATION_OF_PD_L1_CD274	REACTOME_M_PHASE	0.32667766288300676
UNTERMAN_IPF_VS_CTRL_B_CELL_DN	JIANG_MELANOMA_TRM1_CD8	0.212385041016214
DUTERTRE_ESTRADIOL_RESPONSE_24HR_UP	ZHANG_BREAST_CANCER_PROGENITORS_UP	1.5663669903603508
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	REACTOME_M_PHASE	0.30304691305464415
ZHONG_SECRETOME_OF_LUNG_CANCER_AND_ENDOTHELIUM	JIANG_MELANOMA_TRM3_CD8	1.301805514820244
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21	REACTOME_M_PHASE	0.40863685380070175
GRAESSMANN_RESPONSE_TO_MC_AND_DOXORUBICIN_DN	GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_DN	0.01610475710363048
REACTOME_COMPLEX_IV_ASSEMBLY	JIANG_MELANOMA_TRM3_CD8	1.7592780415952092
KOBAYASHI_EGFR_SIGNALING_24HR_DN	ZHANG_BREAST_CANCER_PROGENITORS_UP	0.8432230494238049
GRYDER_PAX3FOXO1_ENHANCERS_IN_TADS	GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_DN	2.752198122893279
MANALO_HYPOXIA_DN	KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_DN	0.8190037135371739
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	REACTOME_M_PHASE	0.3031961948824029
REACTOME_HSF1_ACTIVATION	JIANG_MELANOMA_TRM1_CD8	0.6113669268573172
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	REACTOME_M_PHASE	0.45599964591993913
FISCHER_G2_M_CELL_CYCLE	REACTOME_M_PHASE	0.8324395417960954
DESERT_STEM_CELL_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP	GRADE_COLON_AND_RECTAL_CANCER_UP	1.2691918196139522
RIGGI_EWING_SARCOMA_PROGENITOR_UP	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	0.24213120294429916
REACTOME_REGULATION_OF_APOPTOSIS	REACTOME_M_PHASE	0.30944025889062954
SCHAEFFER_PROSTATE_DEVELOPMENT_6HR_DN	GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_DN	3.1592034146617185
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	REACTOME_GPCR_LIGAND_BINDING	0.05079434908859092
REACTOME_REGULATION_OF_PD_L1_CD274_POST_TRANSLATIONAL_MODIFICATION	REACTOME_M_PHASE	0.569783040500008
SHEDDEN_LUNG_CANCER_POOR_SURVIVAL_A6	REACTOME_M_PHASE	0.7380843371272888
CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_UP	JIANG_MELANOMA_TRM1_CD8	2.4485950387896547
HILLION_HMGA1_TARGETS	REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	1.5558358952257003
COLDREN_GEFITINIB_RESISTANCE_DN	CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_3	1.0655638337576112
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1	REACTOME_M_PHASE	0.25291132319622944
REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE	REACTOME_M_PHASE	0.22738066455352174
REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	REACTOME_M_PHASE	1.6051252479106621
REACTOME_G2_M_CHECKPOINTS	REACTOME_M_PHASE	0.6019264223480677
ZHOU_TNF_SIGNALING_30MIN	JIANG_MELANOMA_TRM1_CD8	1.9947768098286796
REACTOME_DNA_REPLICATION	REACTOME_M_PHASE	0.3910262123138628
REACTOME_COMPLEX_III_ASSEMBLY	STARK_PREFRONTAL_CORTEX_22Q11_DELETION_DN	2.3715917059707117
MEISSNER_NPC_HCP_WITH_H3_UNMETHYLATED	MIKKELSEN_MCV6_HCP_WITH_H3K27ME3	0.47645544039391347
REACTOME_PROTEASOME_ASSEMBLY	REACTOME_M_PHASE	0.46548750755737345
RAHMAN_TP53_TARGETS_PHOSPHORYLATED	JIANG_MELANOMA_TRM3_CD8	1.7839909613903473
REACTOME_STABILIZATION_OF_P53	REACTOME_M_PHASE	0.3392590461932673
WONG_ADULT_TISSUE_STEM_MODULE	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	0.2963299036558141
REACTOME_SARS_COV_INFECTIONS	REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	1.1360361753921595
ABRAMSON_INTERACT_WITH_AIRE	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	1.0719768672793655
BENPORATH_SOX2_TARGETS	GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_DN	4.879125881853732
PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_UP	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	0.04887855524437927
MIKKELSEN_NPC_HCP_WITH_H3K27ME3	MIKKELSEN_MCV6_HCP_WITH_H3K27ME3	0.3254901268361857
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	0.4830246735647593
ENK_UV_RESPONSE_KERATINOCYTE_DN	FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_DN	3.2166647413781333
REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2	REACTOME_M_PHASE	0.6618571684522219
REACTOME_NEURONAL_SYSTEM	MIKKELSEN_MCV6_HCP_WITH_H3K27ME3	1.3263602667916579
REACTOME_HH_MUTANTS_ABROGATE_LIGAND_SECRETION	REACTOME_M_PHASE	0.3527673102539013
SHEN_SMARCA2_TARGETS_DN	ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_UP	4.527854354658144
WP_OVERVIEW_OF_PROINFLAMMATORY_AND_PROFIBROTIC_MEDIATORS	REACTOME_GPCR_LIGAND_BINDING	0.4535426153093633
REACTOME_HIV_INFECTION	REACTOME_M_PHASE	0.30099815879630076
KEGG_CARDIAC_MUSCLE_CONTRACTION	JIANG_MELANOMA_TRM3_CD8	3.283403762748366
MARTINEZ_RESPONSE_TO_TRABECTEDIN_UP	LOPEZ_MBD_TARGETS	1.457374754919129
MOREAUX_B_LYMPHOCYTE_MATURATION_BY_TACI_DN	HOUNKPE_HOUSEKEEPING_GENES	2.4679064995156783
TOYOTA_TARGETS_OF_MIR34B_AND_MIR34C	REACTOME_M_PHASE	2.8702799023614394
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	REACTOME_M_PHASE	0.3092548627330943
XIE_ST_HSC_S1PR3_OE_UP	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	0.1356026495160898
REACTOME_DEGRADATION_OF_DVL	REACTOME_M_PHASE	0.32580907788456415
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	REACTOME_M_PHASE	0.16354190108512656
SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_UP	REACTOME_M_PHASE	0.5804747250827267
SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_DN	HOUNKPE_HOUSEKEEPING_GENES	2.1934887610537
RADAEVA_RESPONSE_TO_IFNA1_UP	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	0.1530550618186325
KIM_MYC_AMPLIFICATION_TARGETS_UP	KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_DN	0.869613240309972
JOHNSTONE_PARVB_TARGETS_3_UP	LOPEZ_MBD_TARGETS	4.547134107795617
VERHAAK_AML_WITH_NPM1_MUTATED_DN	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	0.17830213468291733
MOHANKUMAR_HOXA1_TARGETS_UP	IBRAHIM_NRF1_UP	3.033747796824083
NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_UP	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	0.09100259840114268
REACTOME_SARS_COV_2_HOST_INTERACTIONS	REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	0.41787702894602324
REACTOME_REGULATION_OF_PD_L1_CD274_EXPRESSION	REACTOME_M_PHASE	0.954068596367666
HAMAI_APOPTOSIS_VIA_TRAIL_UP	ZHANG_BREAST_CANCER_PROGENITORS_UP	4.488462330651136
REACTOME_UBIQUITIN_MEDIATED_DEGRADATION_OF_PHOSPHORYLATED_CDC25A	REACTOME_M_PHASE	0.4044753219388389
GAVIN_FOXP3_TARGETS_CLUSTER_T7	REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	3.014887642311226
REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY	REACTOME_M_PHASE	0.3739021620644195
RAMALHO_STEMNESS_UP	GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_DN	2.421837914741172
KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	REACTOME_M_PHASE	0.29651461324675593
ZHOU_INFLAMMATORY_RESPONSE_FIMA_UP	HOUNKPE_HOUSEKEEPING_GENES	1.0467757319793578
RIGGI_EWING_SARCOMA_PROGENITOR_DN	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	0.19995537500758528
REACTOME_DNA_REPLICATION_PRE_INITIATION	REACTOME_M_PHASE	0.2663915701247313
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX	REACTOME_M_PHASE	0.34826014964984564
ZHANG_FH_DEFICIENT_RCC_C1_VS_OTHERS_UP	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	0.15719585363085564
STAMBOLSKY_TARGETS_OF_MUTATED_TP53_DN	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	0.1435311600422301
KEGG_PROTEASOME	REACTOME_M_PHASE	0.42155092753973405
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	REACTOME_M_PHASE	0.29651461324675593
HOSHIDA_LIVER_CANCER_SUBCLASS_S2	REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	3.173987472708387
REACTOME_UCH_PROTEINASES	REACTOME_M_PHASE	0.5364512335773594
BIOCARTA_SM_PATHWAY	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	0.18231343185870336
KEGG_CHEMOKINE_SIGNALING_PATHWAY	REACTOME_GPCR_LIGAND_BINDING	0.104955794418444
PUJANA_BRCA2_PCC_NETWORK	REACTOME_M_PHASE	0.8638497358095663
FLECHNER_PBL_KIDNEY_TRANSPLANT_OK_VS_DONOR_UP	HOUNKPE_HOUSEKEEPING_GENES	3.5255228943143004
SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_DN	HOUNKPE_HOUSEKEEPING_GENES	1.4517356238817956
FERRANDO_T_ALL_WITH_MLL_ENL_FUSION_DN	JIANG_MELANOMA_TRM3_CD8	0.8411582662175056
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT	REACTOME_M_PHASE	0.22002145894372135
WP_PEPTIDE_GPCRS	REACTOME_GPCR_LIGAND_BINDING	0.0729074762531177
REACTOME_PROTEIN_LOCALIZATION	FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_DN	1.4103492608212271
